date,open,high,low,close,volume
2026-06-29 12:45:00,57693.45,57729.25,57641.35,57720.05,0
2026-06-29 13:00:00,57723.15,57813.2,57696.4,57792.25,0
2026-06-29 13:15:00,57791.2,57816.8,57717.15,57805.75,0
2026-06-29 13:30:00,57807.75,57847.2,57733.4,57787.65,0
2026-06-29 13:45:00,57791.8,57862.7,57751.35,57823.9,0
2026-06-29 14:00:00,57825,57916.6,57816.55,57898.5,0
2026-06-29 14:15:00,57900.1,57939.3,57864.8,57890.7,0
2026-06-29 14:30:00,57890.1,57963.75,57869.45,57942.75,0
2026-06-29 14:45:00,57943.85,57943.85,57757.8,57778.6,0
2026-06-29 15:00:00,57782.85,57869.5,57648.55,57716.05,0
2026-06-29 15:15:00,57715.9,57896.75,57684.2,57828.05,0
2026-06-30 09:15:00,58011.95,58011.95,57722.55,57739.35,0
2026-06-30 09:30:00,57742.4,57790.6,57662.9,57699.2,0
2026-06-30 09:45:00,57693.95,57825.75,57602,57793.95,0
2026-06-30 10:00:00,57790.35,57909.45,57735.3,57835.05,0
2026-06-30 10:15:00,57831.4,57838,57685.95,57758.65,0
2026-06-30 10:30:00,57754.85,57823.35,57705.55,57752,0
2026-06-30 10:45:00,57754.55,57798.15,57658.45,57658.45,0
2026-06-30 11:00:00,57655.6,57822.8,57632.9,57808.25,0
2026-06-30 11:15:00,57813.6,57917.7,57756.95,57856,0
2026-06-30 11:30:00,57855.9,57868.35,57724.95,57733.9,0
2026-06-30 11:45:00,57732.3,57778.2,57704.5,57767.35,0
2026-06-30 12:00:00,57765.9,57771.25,57663.05,57704.45,0
2026-06-30 12:15:00,57700.3,57740.7,57672.3,57720.05,0
2026-06-30 12:30:00,57719.75,57790.85,57618.7,57761.35,0
2026-06-30 12:45:00,57760.8,57795.55,57722.15,57758.75,0
2026-06-30 13:00:00,57758.2,57762.15,57670.75,57688.2,0
2026-06-30 13:15:00,57687.05,57711.65,57592.2,57657.9,0
2026-06-30 13:30:00,57659.05,57715.1,57635,57653.2,0
2026-06-30 13:45:00,57651.2,57676.65,57564.8,57596.9,0
2026-06-30 14:00:00,57594,57608.55,57463.55,57527.45,0
2026-06-30 14:15:00,57526.45,57770.55,57497.5,57716.1,0
2026-06-30 14:30:00,57715.05,57756.95,57672.2,57703.45,0
2026-06-30 14:45:00,57702.65,57719.65,57598.25,57626.85,0
2026-06-30 15:00:00,57625.65,57627.6,57456.65,57560.45,0
2026-06-30 15:15:00,57557.65,57714.4,57517.9,57690.6,0
2026-07-01 09:15:00,57573.35,57664.75,57487.85,57523.1,0
2026-07-01 09:30:00,57518.4,57671.6,57505.75,57668.1,0
2026-07-01 09:45:00,57667.95,57721.9,57577.45,57654.05,0
2026-07-01 10:00:00,57655.8,57744.95,57579.95,57731.75,0
2026-07-01 10:15:00,57731.75,57877.9,57725.1,57826.75,0
2026-07-01 10:30:00,57824,57845.45,57673.6,57694.6,0
2026-07-01 10:45:00,57694.6,57755.05,57688.3,57733.45,0
