scan_date,symbol,sector,action,action_class,leader_class,score,fundamental_score,risk_score,rsi14,pct_from_52w_high,warn_extended,warn_rsi_overext,warn_rs_weak,warn_bearish,warn_inside_supply,return_1d,return_3d,return_5d,return_10d,mfe,mae,outcome_label,m0_shadow,m0_q,m1_shadow,m1_q,m2_shadow,m2_q,m3_shadow,m3_q,m4_shadow,m4_q,m5_shadow,m5_q,m6_shadow,m6_q
2026-05-11,KARURVYSYA,,AVOID / NO TRADE,AVOID,,70.700,16,10,51,-13.960,false,false,false,false,true,-3.926,-1.861,-1.184,-1.184,1.861,-6.819,not_triggered,70.700,Q5,54.700,Q5,70.700,Q5,70.700,Q5,60.700,Q5,70.700,Q5,54.700,Q4
2026-05-11,KAYNES,,WAIT FOR CONFIRMATION,WAIT,,51.400,15,10,60.500,-43.280,false,false,false,false,false,-7.339,-23.650,-28.645,-22.188,0.137,-31.465,not_triggered,51.400,Q2,36.400,Q1,51.400,Q2,51.400,Q2,41.400,Q2,51.400,Q2,36.400,Q2
2026-05-11,KEI,,WATCHLIST,WATCHLIST,,61.400,0,10,65.500,-3.640,false,false,false,false,false,-2.209,0.679,-0.429,3.356,6.751,-5.624,entry_reached_no_resolution,61.400,Q4,61.400,Q5,61.400,Q4,61.400,Q4,51.400,Q4,61.400,Q4,61.400,Q5
2026-05-11,KIMS,,WATCHLIST,WATCHLIST,,60.700,7,10,76.500,-2.670,true,true,false,false,false,-3.468,-0.483,-7.747,-2.606,1.744,-8.114,stop_hit_daily_approx,60.700,Q4,53.700,Q4,38.700,Q1,60.700,Q3,50.700,Q4,60.700,Q4,31.700,Q1
2026-05-11,KIRLPNU,,WATCHLIST,WATCHLIST,,63.600,23,10,67.600,-5.420,false,false,false,false,false,-2.011,-0.124,0,8.747,11.708,-5.379,entry_reached_no_resolution,63.600,Q4,40.600,Q1,63.600,Q5,63.600,Q4,53.600,Q4,63.600,Q4,40.600,Q2
2026-05-11,LAURUSLABS,,WAIT FOR PULLBACK,WAIT,,67.900,19,10,75.800,-0.570,true,true,false,false,false,-0.157,3.583,4.512,6.795,9.567,-1.843,target1_hit_daily_approx,67.900,Q5,48.900,Q3,45.900,Q2,67.900,Q5,57.900,Q5,67.900,Q5,26.900,Q1
2026-05-11,LODHA,,WATCHLIST,WATCHLIST,,60,20,10,58.300,-39.320,false,false,false,false,false,-5.350,-6.049,-7.675,-2.390,0.640,-10.640,not_triggered,60,Q4,40,Q1,60,Q4,60,Q3,50,Q3,60,Q4,40,Q2
2026-05-11,LTTS,,WATCHLIST,WATCHLIST,,63.600,18,10,62.300,-20.330,false,false,false,false,false,-4.284,-7.926,-5.724,-5.811,0.988,-9.509,not_triggered,63.600,Q4,45.600,Q2,63.600,Q5,63.600,Q4,53.600,Q4,63.600,Q4,45.600,Q3
2026-05-11,LXCHEM,,WAIT FOR CONFIRMATION,WAIT,,54.300,4,10,74.700,-30.950,true,false,false,false,false,-6.496,-6.352,-9.201,-7.212,-0.727,-11.490,not_triggered,54.300,Q2,50.300,Q3,40.300,Q1,54.300,Q2,44.300,Q2,54.300,Q2,36.300,Q2
2026-05-11,M&MFIN,,WATCHLIST,WATCHLIST,,67.500,18,10,61.600,-18.230,false,false,false,false,false,-2.997,-4.792,-5.874,-8.456,0.104,-12.684,not_triggered,67.500,Q5,49.500,Q3,67.500,Q5,67.500,Q5,57.500,Q5,67.500,Q5,49.500,Q3
2026-05-11,MAHABANK,,AVOID / NO TRADE,AVOID,,69.300,21,10,62.100,-4.710,false,false,false,false,true,-4.252,-4.093,-4.948,-0.831,0.733,-6.903,not_triggered,69.300,Q5,48.300,Q3,69.300,Q5,69.300,Q5,59.300,Q5,69.300,Q5,48.300,Q3
2026-05-11,MANAPPURAM,,AVOID / NO TRADE,AVOID,,69.300,12,10,64.100,-4.700,false,false,false,false,true,-4.339,1.501,-0.131,6.248,8.972,-4.715,entry_reached_no_resolution,69.300,Q5,57.300,Q5,69.300,Q5,69.300,Q5,59.300,Q5,69.300,Q5,57.300,Q5
2026-05-11,MARICO,,WAIT FOR PULLBACK,WAIT,,67.900,21,10,75.600,-0.970,true,true,false,false,false,-1.255,-0.660,-0.809,-2.046,0.857,-3.397,entry_reached_no_resolution,67.900,Q5,46.900,Q2,45.900,Q2,67.900,Q5,57.900,Q5,67.900,Q5,24.900,Q1
2026-05-11,MARKSANS,,WATCHLIST,WATCHLIST,,67.100,17,10,66.500,-24.330,false,false,false,false,false,-3.139,-1.421,6.244,7.533,29.083,-3.813,target1_hit_daily_approx,67.100,Q5,50.100,Q3,67.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,50.100,Q3
2026-05-11,MAXHEALTH,,AVOID / NO TRADE,AVOID,,66.400,16,10,63.400,-20.870,false,false,false,false,true,-2.144,0.918,1.784,-3.764,6.827,-5.788,stop_hit_daily_approx,66.400,Q5,50.400,Q3,66.400,Q5,66.400,Q4,56.400,Q5,66.400,Q5,50.400,Q3
2026-05-11,MCX,,WAIT FOR PULLBACK,WAIT,,69.300,21,10,76.800,-1.010,true,true,false,false,false,-0.944,4.773,5.064,3.982,9.194,-1.757,entry_reached_no_resolution,69.300,Q5,48.300,Q3,47.300,Q2,69.300,Q5,59.300,Q5,69.300,Q5,26.300,Q1
2026-05-11,METROBRAND,,WAIT FOR CONFIRMATION,WAIT,,51.800,16,10,54.100,-22.780,false,false,false,false,false,-0.686,1.478,0.329,3.768,8.995,-2.338,entry_reached_no_resolution,51.800,Q2,35.800,Q1,51.800,Q2,51.800,Q2,41.800,Q2,51.800,Q2,35.800,Q2
2026-05-11,MFSL,,WATCHLIST,WATCHLIST,,60,6,10,58.600,-10.640,false,false,false,false,false,-2.217,-3.536,-5.292,2.105,3.359,-7.758,stop_hit_daily_approx,60,Q4,54,Q4,60,Q4,60,Q3,50,Q3,60,Q4,54,Q4
2026-05-11,MMTC,,AVOID / NO TRADE,AVOID,,70,17,10,59,-24.420,false,false,false,false,true,-4.636,-3.721,-7.172,-2.686,1.185,-9.512,not_triggered,70,Q5,53,Q4,70,Q5,70,Q5,60,Q5,70,Q5,53,Q4
2026-05-11,MOREPENLAB,,WATCHLIST,WATCHLIST,,60.700,10,10,68.500,-34.960,false,false,false,false,false,-6.347,-6.194,-9.924,-4.646,0.109,-13.435,not_triggered,60.700,Q4,50.700,Q3,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,50.700,Q4
2026-05-11,MOTHERSON,,AVOID / NO TRADE,AVOID,,74.600,12,10,60.400,-3.970,false,false,false,false,true,-4.956,-3.541,-1.522,3.954,12.207,-5.499,target1_hit_daily_approx,74.600,Q5,62.600,Q5,74.600,Q5,74.600,Q5,64.600,Q5,74.600,Q5,62.600,Q5
2026-05-11,NAM-INDIA,,AVOID / NO TRADE,AVOID,,67.900,21,10,60.500,-4.460,false,false,false,false,true,-2.800,2.275,1.404,3.006,5.337,-3.652,entry_reached_no_resolution,67.900,Q5,46.900,Q2,67.900,Q5,67.900,Q5,57.900,Q5,67.900,Q5,46.900,Q3
2026-05-11,NATCOPHARM,,WATCHLIST,WATCHLIST,,63.900,19,10,76.300,-0.890,false,true,false,false,false,-2.088,-0.224,-3.438,-2.825,1.632,-6.801,stop_hit_daily_approx,63.900,Q4,44.900,Q2,47.900,Q2,63.900,Q4,53.900,Q4,63.900,Q4,28.900,Q1
2026-05-11,NESTLEIND,,WATCHLIST,WATCHLIST,,60.700,21,10,75.500,-1.580,false,true,false,false,false,-0.393,-1.004,-2.896,-4.124,1.126,-5.148,not_triggered,60.700,Q4,39.700,Q1,44.700,Q2,60.700,Q3,50.700,Q4,60.700,Q4,23.700,Q1
2026-05-11,NLCINDIA,,WATCHLIST,WATCHLIST,,60,11,10,74.800,-1.720,false,false,false,false,false,-6.834,12.156,5.277,3.372,17.266,-7.378,stop_hit_daily_approx,60,Q4,49,Q3,49,Q2,60,Q3,50,Q3,60,Q4,38,Q2
2026-05-11,NMDC,,WAIT FOR CONFIRMATION,WAIT,,57.900,15,10,50.400,-6.270,false,false,false,false,false,-0.380,7.200,3.669,3.726,8.396,-0.656,stop_hit_daily_approx,57.900,Q3,42.900,Q1,57.900,Q4,57.900,Q3,47.900,Q3,57.900,Q3,42.900,Q2
2026-05-11,NUVAMA,,WAIT FOR CONFIRMATION,WAIT,,52.100,0,10,75.400,-5.670,true,true,false,false,false,-3.539,-7.919,-10.305,-6.243,-0.436,-11.707,not_triggered,52.100,Q2,52.100,Q4,33.100,Q1,52.100,Q2,42.100,Q2,52.100,Q2,33.100,Q1
2026-05-11,NYKAA,,AVOID / NO TRADE,AVOID,,67.100,11,10,59.500,-5.110,false,false,false,false,true,-3.819,0.738,0.627,-0.351,5.387,-4.649,stop_hit_daily_approx,67.100,Q5,56.100,Q5,67.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,56.100,Q5
2026-05-11,OBEROIRLTY,,WATCHLIST,WATCHLIST,,58.600,21,10,47.500,-18.600,false,false,false,false,false,-0.331,0.337,-1.924,4.920,5.386,-3.744,entry_reached_no_resolution,58.600,Q3,37.600,Q1,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,37.600,Q2
2026-05-11,OFSS,,WATCHLIST,WATCHLIST,,65.700,23,10,72.700,-4.840,false,false,false,false,false,-2.108,-3.259,2.216,5.416,12.776,-6.062,target1_hit_daily_approx,65.700,Q5,42.700,Q1,57.700,Q4,65.700,Q4,55.700,Q4,65.700,Q5,34.700,Q1
2026-05-11,OLECTRA,,WATCHLIST,WATCHLIST,,60.700,13,10,73.700,-19.960,true,false,false,false,false,-7.434,-7.741,-12.194,-11.173,0.146,-14.359,not_triggered,60.700,Q4,47.700,Q3,46.700,Q2,60.700,Q3,50.700,Q4,60.700,Q4,33.700,Q1
2026-05-11,PFC,,WATCHLIST,WATCHLIST,,58.600,14,10,50.400,-7.760,false,false,false,false,false,-1.794,0.602,-4.223,-2.195,1.794,-5.883,not_triggered,58.600,Q3,44.600,Q2,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,44.600,Q2
2026-05-11,PNBHOUSING,,WATCHLIST,WATCHLIST,,62.900,18,10,72.500,-5.570,false,false,false,false,false,-1.910,-0.798,-3.070,0.677,2.476,-3.552,entry_reached_no_resolution,62.900,Q4,44.900,Q2,54.900,Q3,62.900,Q4,52.900,Q4,62.900,Q4,36.900,Q2
2026-05-11,POLYCAB,,WATCHLIST,WATCHLIST,,62.100,14,10,74.600,-1.050,true,false,false,false,false,-0.452,1.710,0.977,3.708,6.990,-2.179,entry_reached_no_resolution,62.100,Q4,48.100,Q3,45.100,Q2,62.100,Q4,52.100,Q4,62.100,Q4,31.100,Q1
2026-05-11,POONAWALLA,,WATCHLIST,WATCHLIST,,60,10,10,57.800,-22.410,false,false,false,false,false,-4.643,-4.948,-6.202,-9.873,0.316,-11.105,not_triggered,60,Q4,50,Q3,60,Q4,60,Q3,50,Q3,60,Q4,50,Q3
2026-05-11,POWERINDIA,,WATCHLIST,WATCHLIST,,58.600,16,10,64.700,-5.730,false,false,false,false,false,-2.478,-2.403,-0.861,7.707,13.934,-5.713,stop_hit_daily_approx,58.600,Q3,42.600,Q1,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,42.600,Q2
2026-05-11,PRESTIGE,,WATCHLIST,WATCHLIST,,62.100,14,10,61.200,-19.240,false,false,false,false,false,-5.747,-6.498,-8.348,-4.341,-0.055,-11.406,not_triggered,62.100,Q4,48.100,Q3,62.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,48.100,Q3
2026-05-11,RATEGAIN,,WATCHLIST,WATCHLIST,,62.900,11,10,74.600,-12.320,false,false,false,false,false,-4.814,-1.069,-0.877,11.626,15.648,-6.021,stop_hit_daily_approx,62.900,Q4,51.900,Q4,54.900,Q3,62.900,Q4,52.900,Q4,62.900,Q4,43.900,Q2
2026-05-11,RATNAMANI,,WAIT FOR CONFIRMATION,WAIT,,53.600,11,3,83.600,-7.600,true,true,false,false,false,-7.477,-6.545,-20.204,-17.894,0.042,-20.978,stop_hit_daily_approx,53.600,Q2,42.600,Q1,34.600,Q1,53.600,Q2,50.600,Q4,53.600,Q2,23.600,Q1
2026-05-11,RELIANCE,,WAIT FOR CONFIRMATION,WAIT,,50,12,10,48.200,-14.050,false,false,true,false,false,-1.538,-1.696,-3.566,-1.321,0.592,-5.248,not_triggered,50,Q1,38,Q1,50,Q2,50,Q1,40,Q1,35,Q1,23,Q1
2026-05-11,REPCOHOME,,WATCHLIST,WATCHLIST,,58.600,14,10,50.700,-13.860,false,false,false,false,false,-1.950,-4.286,-3.974,-0.975,2.374,-6.773,not_triggered,58.600,Q3,44.600,Q2,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,44.600,Q2
2026-05-11,SAIL,,WATCHLIST,WATCHLIST,,59.300,14,10,57.500,-5.510,false,false,false,false,false,-2.172,10.600,7.072,10.178,16.500,-2.689,stop_hit_daily_approx,59.300,Q3,45.300,Q2,59.300,Q4,59.300,Q3,49.300,Q3,59.300,Q3,45.300,Q3
2026-05-11,SCHAEFFLER,,AVOID / NO TRADE,AVOID,,77.100,21,10,55,-5.660,false,false,true,false,true,-3.148,-4.104,-5.713,-2.664,0.807,-7.791,not_triggered,77.100,Q5,56.100,Q5,77.100,Q5,77.100,Q5,67.100,Q5,62.100,Q4,41.100,Q2
2026-05-11,SCI,,WATCHLIST,WATCHLIST,,64.300,16,10,76.100,-7.210,true,true,false,false,false,-4.910,-4.457,0.745,-11.515,2.791,-12.217,stop_hit_daily_approx,64.300,Q4,48.300,Q3,45.300,Q2,64.300,Q4,54.300,Q4,64.300,Q4,29.300,Q1
2026-05-11,SHILPAMED,,WATCHLIST,WATCHLIST,,60,17,3,75.100,-7.820,false,true,false,false,false,-4.828,-2.256,3.320,11.120,14.949,-6.162,target1_hit_daily_approx,60,Q4,43,Q2,47,Q2,60,Q3,57,Q5,60,Q4,30,Q1
2026-05-11,SHRIRAMFIN,,WATCHLIST,WATCHLIST,,60.700,21,10,47.800,-11.820,false,false,false,false,false,-4.765,-4.289,-4.432,-1.540,0.302,-7.748,not_triggered,60.700,Q4,39.700,Q1,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,39.700,Q2
2026-05-11,SOLARINDS,,WATCHLIST,WATCHLIST,,61.400,16,10,71.700,-8.810,false,false,false,false,false,-4.092,2.554,10.886,13.089,15.686,-4.412,stop_hit_daily_approx,61.400,Q4,45.400,Q2,53.400,Q3,61.400,Q4,51.400,Q4,61.400,Q4,37.400,Q2
2026-05-11,SONACOMS,,AVOID / NO TRADE,AVOID,,76.400,19,3,60.200,-3.090,false,false,false,false,true,-1.832,-1.252,-4.613,-0.059,4.504,-6.630,stop_hit_daily_approx,76.400,Q5,57.400,Q5,76.400,Q5,76.400,Q5,73.400,Q5,76.400,Q5,57.400,Q5
2026-05-11,SRF,,WATCHLIST,WATCHLIST,,62.100,17,10,68.900,-15.790,false,false,false,false,false,-2.814,-2.521,-5.718,-3.179,0,-7.482,not_triggered,62.100,Q4,45.100,Q2,62.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,45.100,Q3
2026-05-11,STAR,,WATCHLIST,WATCHLIST,,62.100,17,10,75.300,-1.850,true,true,false,false,false,-0.294,0.017,-0.329,2.848,6.562,-10.405,stop_hit_daily_approx,62.100,Q4,45.100,Q2,40.100,Q1,62.100,Q4,52.100,Q4,62.100,Q4,23.100,Q1
2026-05-11,STARHEALTH,,WAIT FOR CONFIRMATION,WAIT,,51.400,9,10,62.600,-11.480,false,false,false,false,false,-1.493,-2.303,-3.729,1.291,3.276,-5.212,entry_reached_no_resolution,51.400,Q2,42.400,Q1,51.400,Q2,51.400,Q2,41.400,Q2,51.400,Q2,42.400,Q2
2026-05-11,SUNPHARMA,,WAIT FOR PULLBACK,WAIT,,66.400,17,10,68.500,-0.570,false,false,false,false,false,-1.563,-0.629,1.643,-1.835,2.219,-3.152,entry_reached_no_resolution,66.400,Q5,49.400,Q3,63.400,Q5,66.400,Q4,56.400,Q5,66.400,Q5,46.400,Q3
2026-05-11,SURYODAY,,WATCHLIST,WATCHLIST,,59.300,12,10,82.500,-3.270,true,true,false,false,false,-3.413,-3.771,-9.041,-9.640,6.736,-12.275,stop_hit_daily_approx,59.300,Q3,47.300,Q2,40.300,Q1,59.300,Q3,49.300,Q3,59.300,Q3,28.300,Q1
2026-05-11,SYRMA,,WAIT FOR CONFIRMATION,WAIT,,55.700,12,10,79,-2.380,true,true,false,false,false,-3.828,-7.987,-13.242,-5.434,6.261,-14.365,stop_hit_daily_approx,55.700,Q3,43.700,Q2,33.700,Q1,55.700,Q2,45.700,Q3,55.700,Q3,21.700,Q1
2026-05-11,TANLA,,WATCHLIST,WATCHLIST,,71.400,24,10,59.200,-28.330,false,false,false,false,false,-4.736,-6.576,-9.872,-5.064,0.091,-12.568,not_triggered,71.400,Q5,47.400,Q2,71.400,Q5,71.400,Q5,61.400,Q5,71.400,Q5,47.400,Q3
2026-05-11,TATACONSUM,,WATCHLIST,WATCHLIST,,66.400,12,10,76.100,-0.730,true,true,false,false,false,-1.339,-3.283,-3.071,-6.520,1,-7.520,stop_hit_daily_approx,66.400,Q5,54.400,Q4,44.400,Q2,66.400,Q4,56.400,Q5,66.400,Q5,32.400,Q1
2026-05-11,TATAPOWER,,WAIT FOR CONFIRMATION,WAIT,,56.400,6,10,56.100,-6.630,false,false,false,false,false,-3.617,-6.047,-6.853,-4.734,-0.161,-9.975,not_triggered,56.400,Q3,50.400,Q3,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,50.400,Q3
2026-05-11,THERMAX,,WATCHLIST,WATCHLIST,,58.600,9,10,70.100,-7.050,false,false,false,false,false,-1.168,1.360,-3.146,-2.211,4.277,-4.541,not_triggered,58.600,Q3,49.600,Q3,50.600,Q2,58.600,Q3,48.600,Q3,58.600,Q3,41.600,Q2
2026-05-11,TIINDIA,,WATCHLIST,WATCHLIST,,65,8,10,61.900,-12.010,false,false,false,false,false,-1.831,-6.922,-6.450,1.279,7.172,-9.298,stop_hit_daily_approx,65,Q4,57,Q5,65,Q5,65,Q4,55,Q4,65,Q4,57,Q5
2026-05-11,TIMKEN,,AVOID / NO TRADE,AVOID,,70.400,10,10,61.400,-1.480,false,false,false,false,true,-0.386,-3.032,-5.244,-0.108,4.135,-5.906,stop_hit_daily_approx,70.400,Q5,60.400,Q5,67.400,Q5,70.400,Q5,60.400,Q5,70.400,Q5,57.400,Q5
2026-05-11,TORNTPHARM,,WAIT FOR PULLBACK,WAIT,,65.700,16,10,70.800,-0.850,false,false,true,false,false,-2.982,-2.495,-2.721,1.240,4.346,-5.593,entry_reached_no_resolution,65.700,Q5,49.700,Q3,54.700,Q3,65.700,Q4,55.700,Q4,50.700,Q2,23.700,Q1
2026-05-11,TORNTPOWER,,WATCHLIST,WATCHLIST,,67.900,17,10,57.500,-7.900,false,false,false,false,false,-4.905,-13.232,-9.315,-12.226,0.470,-14.637,not_triggered,67.900,Q5,50.900,Q3,67.900,Q5,67.900,Q5,57.900,Q5,67.900,Q5,50.900,Q4
2026-05-11,TRENT,,WAIT FOR CONFIRMATION,WAIT,,56.400,16,10,55.200,-33.170,false,false,false,false,false,-3.193,-1.238,-3.630,2.768,4.249,-4.866,entry_reached_no_resolution,56.400,Q3,40.400,Q1,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,40.400,Q2
2026-05-11,VBL,,AVOID / NO TRADE,AVOID,,70.700,16,10,61.800,-7.540,false,false,false,false,true,-2.855,0.487,1.751,5.570,8.206,-3.591,entry_reached_no_resolution,70.700,Q5,54.700,Q5,70.700,Q5,70.700,Q5,60.700,Q5,70.700,Q5,54.700,Q4
2026-05-11,WEBELSOLAR,,AVOID / NO TRADE,AVOID,,67.100,23,10,61.100,-29.370,false,false,false,false,true,-5.284,-5.149,-9.496,0.009,4.842,-11.161,not_triggered,67.100,Q5,44.100,Q2,67.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,44.100,Q2
2026-05-11,WELCORP,,WATCHLIST,WATCHLIST,,62.100,13,10,85.100,-0.980,true,true,false,false,false,-0.722,2.897,-2.340,-2.363,3.837,-5.779,stop_hit_daily_approx,62.100,Q4,49.100,Q3,40.100,Q1,62.100,Q4,52.100,Q4,62.100,Q4,27.100,Q1
2026-05-11,WHEELS,,WAIT FOR CONFIRMATION,WAIT,,55.700,5,10,78,-2.650,true,true,false,false,false,-3.788,0.173,19.792,23.023,31.345,-4.880,target1_hit_daily_approx,55.700,Q3,50.700,Q3,33.700,Q1,55.700,Q2,45.700,Q3,55.700,Q3,28.700,Q1
2026-05-11,YATHARTH,,WATCHLIST,WATCHLIST,,62.100,17,10,71.400,-3.800,false,false,false,false,false,-4.268,-2.710,-5.339,-3.928,4.192,-7.171,stop_hit_daily_approx,62.100,Q4,45.100,Q2,54.100,Q3,62.100,Q4,52.100,Q4,62.100,Q4,37.100,Q2
2026-05-11,YESBANK,,WATCHLIST,WATCHLIST,,64.300,16,6,74.200,-6.580,true,false,false,false,false,-2.819,-2.247,-3.921,-1.806,1.189,-7.797,not_triggered,64.300,Q4,48.300,Q3,50.300,Q2,64.300,Q4,58.300,Q5,64.300,Q4,34.300,Q1
2026-05-11,ZAGGLE,,WAIT FOR CONFIRMATION,WAIT,,51.400,16,10,53.600,-45.980,false,false,false,false,false,11.300,-10.528,-13.779,-14.334,16.627,-20.126,ambiguous_same_day_stop_and_target,51.400,Q2,35.400,Q1,51.400,Q2,51.400,Q2,41.400,Q2,51.400,Q2,35.400,Q2
2026-05-11,ZYDUSLIFE,,AVOID / NO TRADE,AVOID,,66.400,17,6,63.400,-9.160,false,false,false,false,true,-3.259,3.087,3.025,11.533,13.685,-3.836,stop_hit_daily_approx,66.400,Q5,49.400,Q3,66.400,Q5,66.400,Q4,60.400,Q5,66.400,Q5,49.400,Q3
2026-05-13,AARTIIND,,AVOID / NO TRADE,AVOID,,42.900,12,3,50.300,-10.630,false,false,false,false,true,0.107,-1.348,-0.888,7.112,7.251,-5.754,entry_reached_no_resolution,42.900,Q1,30.900,Q1,42.900,Q1,42.900,Q1,39.900,Q1,42.900,Q1,30.900,Q1
2026-05-13,ABB,,AVOID / NO TRADE,AVOID,,35,14,6,34.400,-19.210,false,false,false,true,true,1.725,1.479,4.509,14.225,14.620,-1.582,entry_reached_no_resolution,35,Q1,21,Q1,35,Q1,35,Q1,29,Q1,35,Q1,21,Q1
2026-05-13,ABBOTINDIA,,AVOID / NO TRADE,AVOID,,61.400,21,10,61.700,-26.490,false,false,false,false,true,1.176,2.665,0.901,1.967,3.971,-0.055,entry_reached_no_resolution,61.400,Q4,40.400,Q1,61.400,Q4,61.400,Q4,51.400,Q4,61.400,Q4,40.400,Q2
2026-05-13,ABCAPITAL,,AVOID / NO TRADE,AVOID,,59.300,16,10,49.800,-8.600,false,false,false,false,true,1.761,1.892,2.765,6.199,7.072,-0.233,entry_reached_no_resolution,59.300,Q3,43.300,Q2,59.300,Q4,59.300,Q3,49.300,Q3,59.300,Q3,43.300,Q2
2026-05-13,ABSLAMC,,AVOID / NO TRADE,AVOID,,47.100,0,10,50.800,-8.320,false,false,false,false,true,3.709,-4.155,-0.864,-0.262,4.058,-4.942,stop_hit_daily_approx,47.100,Q1,47.100,Q2,47.100,Q2,47.100,Q1,37.100,Q1,47.100,Q1,47.100,Q3
2026-05-13,ADANIENSOL,,WATCHLIST,WATCHLIST,,63.200,11,10,54.900,-10.200,false,false,false,false,false,0.365,1.065,2.420,17.180,18.603,-5.029,target1_hit_daily_approx,63.200,Q4,52.200,Q4,63.200,Q5,63.200,Q4,53.200,Q4,63.200,Q4,52.200,Q4
2026-05-13,ADANIENT,,AVOID / NO TRADE,AVOID,,60,10,10,66.400,-4.200,false,false,false,false,true,8.386,7.463,8.062,18.781,20.955,1.079,target1_hit_daily_approx,60,Q4,50,Q3,60,Q4,60,Q3,50,Q3,60,Q4,50,Q3
2026-05-13,ADANIGREEN,,WATCHLIST,WATCHLIST,,61.100,13,10,71.100,-2.380,false,false,false,false,false,3.678,0.315,-0.110,9.174,11.233,-3.832,stop_hit_daily_approx,61.100,Q4,48.100,Q3,50.100,Q2,61.100,Q4,51.100,Q4,61.100,Q4,37.100,Q2
2026-05-13,ADANIPORTS,,WATCHLIST,WATCHLIST,,69.600,22,10,64.900,-3.060,false,false,false,false,false,2.084,2.907,2.038,5.025,6.079,0.409,entry_reached_no_resolution,69.600,Q5,47.600,Q2,69.600,Q5,69.600,Q5,59.600,Q5,69.600,Q5,47.600,Q3
2026-05-13,ADANIPOWER,,WATCHLIST,WATCHLIST,,67.900,20,10,59.300,-8.620,false,false,false,false,false,4.804,2.381,2.820,16.204,17.951,-0.196,target1_hit_daily_approx,67.900,Q5,47.900,Q3,67.900,Q5,67.900,Q5,57.900,Q5,67.900,Q5,47.900,Q3
2026-05-13,AIAENG,,AVOID / NO TRADE,AVOID,,50.700,17,6,46.900,-8.950,false,false,false,true,true,0.658,1.402,3.463,15.628,17.375,-1.071,stop_hit_daily_approx,50.700,Q2,33.700,Q1,50.700,Q2,50.700,Q1,44.700,Q2,50.700,Q2,33.700,Q1
2026-05-13,AJANTPHARM,,AVOID / NO TRADE,AVOID,,56.400,0,10,68.600,-3.190,false,false,false,false,true,4.294,2.851,2.042,-3.334,6.077,-3.680,target1_hit_daily_approx,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,56.400,Q5
2026-05-13,ANGELONE,,AVOID / NO TRADE,AVOID,,50,22,10,49.800,-11.030,false,false,false,true,false,1.913,1.997,9.060,13.070,17.785,-2.416,target1_hit_daily_approx,50,Q1,28,Q1,50,Q2,50,Q1,40,Q1,50,Q1,28,Q1
2026-05-13,APARINDS,,AVOID / NO TRADE,AVOID,,55,11,10,59.900,-4.410,false,false,false,false,true,2.495,-2.181,2.020,8.056,9.296,-4.515,stop_hit_daily_approx,55,Q2,44,Q2,55,Q3,55,Q2,45,Q2,55,Q3,44,Q2
2026-05-13,APOLLOHOSP,,AVOID / NO TRADE,AVOID,,62.100,11,10,64.600,-1.280,false,false,false,false,true,0.983,-0.243,0.479,2.892,5.012,-2.805,stop_hit_daily_approx,62.100,Q4,51.100,Q4,59.100,Q4,62.100,Q4,52.100,Q4,62.100,Q4,48.100,Q3
2026-05-13,ARVIND,,WAIT FOR CONFIRMATION,WAIT,,50.700,0,6,68.600,-4.680,false,false,false,false,false,0.194,7.863,11.252,10.670,14.333,-1.404,entry_reached_no_resolution,50.700,Q2,50.700,Q3,50.700,Q2,50.700,Q1,44.700,Q2,50.700,Q2,50.700,Q4
2026-05-13,ASIANPAINT,,WAIT FOR PULLBACK,WAIT,,65.700,10,10,64.600,-12.420,false,false,false,false,false,0.275,-0.038,-0.627,2.176,2.853,-2.256,entry_reached_no_resolution,65.700,Q5,55.700,Q5,65.700,Q5,65.700,Q4,55.700,Q4,65.700,Q5,55.700,Q5
2026-05-13,ASTERDM,,AVOID / NO TRADE,AVOID,,67.100,9,10,64,-3.290,false,false,false,false,true,0.262,1.423,2.713,-0.457,4.284,-1.820,entry_reached_no_resolution,67.100,Q5,58.100,Q5,67.100,Q5,67.100,Q5,57.100,Q5,67.100,Q5,58.100,Q5
2026-05-13,ATGL,,AVOID / NO TRADE,AVOID,,60.700,16,10,49.800,-24.040,false,false,false,false,true,1.056,0.643,0.726,33.380,36.919,-1.658,stop_hit_daily_approx,60.700,Q4,44.700,Q2,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,44.700,Q2
